Sample description: chromixs
Sample: chromixs  c= 0 mg/ml  Code: chromixs
  1.934580e+00   2.055253e-04   1.205901e-04
  1.936250e+00   4.189334e-04   1.200713e-04
  1.937930e+00   2.974200e-04   1.208920e-04
  1.939600e+00   1.799167e-04   1.203302e-04
  1.941270e+00   3.783001e-04   1.212266e-04
  1.942950e+00   1.220437e-04   1.200095e-04
  1.944620e+00   2.631101e-04   1.201425e-04
  1.946290e+00   3.415490e-04   1.209144e-04
  1.947970e+00   2.964637e-04   1.197850e-04
  1.949640e+00   1.072814e-04   1.204954e-04
  1.951310e+00   2.390312e-04   1.194433e-04
  1.952990e+00   3.820918e-04   1.206935e-04
  1.954660e+00   1.168796e-04   1.207544e-04
  1.956330e+00   1.645548e-04   1.190642e-04
  1.958010e+00   2.322247e-04   1.205159e-04
  1.959680e+00   1.527358e-04   1.193367e-04
  1.961350e+00   3.927679e-04   1.207279e-04
  1.963030e+00   3.847426e-04   1.198914e-04
  1.964700e+00   4.332231e-04   1.194565e-04
  1.966370e+00   2.730893e-04   1.203637e-04
  1.968050e+00   1.036767e-04   1.192675e-04
  1.969720e+00   3.018318e-04   1.198950e-04
  1.971390e+00   2.340215e-04   1.193946e-04
  1.973070e+00   1.314172e-04   1.192266e-04
  1.974740e+00   2.533841e-04   1.205579e-04
  1.976410e+00   1.773356e-04   1.189094e-04
  1.978090e+00   3.116292e-04   1.201324e-04
  1.979760e+00   6.102377e-05   1.179918e-04
  1.981430e+00   1.469539e-04   1.220026e-04
  1.983110e+00   3.484326e-04   1.235561e-04
  1.984780e+00   1.957673e-04   1.226105e-04
  1.986450e+00   2.785292e-04   1.238867e-04
  1.988130e+00   6.207768e-05   1.238514e-04
  1.989800e+00   2.790194e-04   1.249454e-04
  1.991470e+00   1.185288e-04   1.253450e-04
  1.993150e+00   1.716062e-04   1.248376e-04
  1.994820e+00   1.191998e-04   1.269436e-04
  1.996500e+00   2.359759e-04   1.263785e-04
  1.998170e+00   2.542958e-04   1.272605e-04
  1.999840e+00   2.699517e-04   1.265461e-04
  2.001520e+00   3.431749e-04   1.278358e-04
  2.003190e+00   3.037380e-04   1.287859e-04
  2.004860e+00   3.728300e-04   1.277953e-04
  2.006540e+00   1.023633e-04   1.284796e-04
  2.008210e+00   2.713462e-04   1.278327e-04
  2.009880e+00   1.661805e-04   1.290962e-04
  2.011560e+00   2.003065e-04   1.288835e-04
  2.013230e+00   2.242693e-04   1.285024e-04
  2.014900e+00   5.476563e-04   1.296747e-04
  2.016580e+00   8.624412e-05   1.288016e-04
  2.018250e+00   4.444872e-05   1.305570e-04
  2.019920e+00   2.317823e-04   1.294182e-04
  2.021600e+00   2.180321e-04   1.279100e-04
  2.023270e+00   2.629740e-04   1.276905e-04
  2.024940e+00   2.143849e-04   1.255735e-04
  2.026620e+00   2.059405e-04   1.260088e-04
  2.028290e+00  -6.412259e-05   1.235631e-04
  2.029960e+00   3.030396e-04   1.255987e-04
  2.031640e+00   2.078006e-04   1.242792e-04
  2.033310e+00   4.080985e-04   1.241687e-04
  2.034980e+00   8.690347e-05   1.244599e-04
  2.036660e+00  -2.538651e-05   1.225548e-04
  2.038330e+00   3.562239e-04   1.245997e-04
  2.040000e+00   1.462021e-04   1.228551e-04
  2.041680e+00   2.202807e-04   1.230499e-04
  2.043350e+00   3.225347e-04   1.230616e-04
  2.045020e+00   4.044851e-05   1.217967e-04
  2.046700e+00   1.374673e-04   1.237749e-04
  2.048370e+00   2.042600e-04   1.217104e-04
  2.050040e+00   1.857412e-04   1.224993e-04
  2.051720e+00  -1.002136e-05   1.223659e-04
  2.053390e+00   4.085025e-04   1.221014e-04
  2.055060e+00   2.572340e-04   1.224676e-04
  2.056740e+00   1.193017e-04   1.211997e-04
  2.058410e+00   2.291309e-04   1.223275e-04
  2.060080e+00   7.030196e-05   1.217704e-04
  2.061760e+00  -5.525547e-05   1.208785e-04
  2.063430e+00  -5.191567e-05   1.217958e-04
  2.065110e+00   7.962161e-06   1.201038e-04
  2.066780e+00   9.387068e-05   1.218426e-04
  2.068450e+00   2.722371e-04   1.208093e-04
  2.070130e+00   1.449341e-04   1.209576e-04
  2.071800e+00   3.099086e-04   1.217021e-04
  2.073470e+00   1.710841e-04   1.200096e-04
  2.075150e+00   2.173850e-04   1.213999e-04
  2.076820e+00   1.532471e-04   1.204422e-04
  2.078490e+00   2.591515e-04   1.207538e-04
  2.080170e+00   1.748652e-04   1.212500e-04
  2.081840e+00   7.813947e-05   1.202511e-04
  2.083510e+00   1.743633e-04   1.207017e-04
  2.085190e+00   2.577992e-04   1.203106e-04
  2.086860e+00   8.188902e-05   1.209883e-04
  2.088530e+00   1.879689e-04   1.203913e-04
  2.090210e+00   2.277017e-04   1.198705e-04
  2.091880e+00   1.956417e-04   1.208558e-04
  2.093550e+00   2.981716e-04   1.194110e-04
  2.095230e+00   2.087755e-04   1.201723e-04
  2.096900e+00   2.876721e-04   1.198256e-04
  2.098570e+00   2.841170e-04   1.196771e-04
  2.100250e+00   2.028110e-04   1.200415e-04
  2.101920e+00  -8.897353e-05   1.187803e-04
  2.103590e+00   3.622075e-04   1.202725e-04
  2.105270e+00   1.372898e-04   1.187800e-04
  2.106940e+00   9.530157e-05   1.194365e-04
  2.108610e+00   5.865184e-05   1.190495e-04
  2.110290e+00   1.315350e-04   1.192222e-04
  2.111960e+00   2.479394e-04   1.194605e-04
  2.113630e+00   1.089573e-04   1.183071e-04
  2.115310e+00   6.407188e-05   1.194766e-04
  2.116980e+00   3.215552e-05   1.185034e-04
  2.118650e+00   2.103322e-04   1.195397e-04
  2.120330e+00   2.971176e-04   1.192480e-04
  2.122000e+00   7.064588e-05   1.177524e-04
  2.123670e+00   1.606624e-04   1.197462e-04
  2.125350e+00  -4.860731e-05   1.180722e-04
  2.127020e+00   7.554291e-05   1.193319e-04
  2.128690e+00   2.824367e-04   1.191230e-04
  2.130370e+00  -6.163955e-05   1.184661e-04
  2.132040e+00   3.270432e-04   1.200415e-04
  2.133710e+00   1.501118e-04   1.173737e-04
  2.135390e+00   2.367276e-04   1.189565e-04
  2.137060e+00   1.069671e-04   1.183368e-04
  2.138740e+00   2.172984e-04   1.187749e-04
  2.140410e+00   3.833095e-04   1.190858e-04
  2.142080e+00   3.058062e-04   1.177964e-04
  2.143760e+00   3.028872e-04   1.187626e-04
  2.145430e+00   1.346975e-05   1.179341e-04
  2.147100e+00   1.186701e-04   1.182733e-04
  2.148780e+00  -1.387847e-04   1.174463e-04
  2.150450e+00   8.170089e-05   1.174102e-04
  2.152120e+00   1.734738e-04   1.187268e-04
  2.153800e+00   2.196207e-04   1.172948e-04
  2.155470e+00  -1.331512e-04   1.172866e-04
  2.157140e+00   7.353976e-05   1.172831e-04
  2.158820e+00  -1.049909e-04   1.175326e-04
  2.160490e+00   2.136316e-04   1.186422e-04
  2.162160e+00   1.456302e-05   1.165325e-04
  2.163840e+00   7.466702e-05   1.172342e-04
  2.165510e+00   6.020783e-05   1.170805e-04
  2.167180e+00   1.058996e-04   1.175134e-04
  2.168860e+00   2.578985e-04   1.180542e-04
  2.170530e+00  -6.155724e-05   1.160203e-04
  2.172200e+00   2.899419e-04   1.177344e-04
  2.173880e+00  -1.071130e-05   1.169991e-04
  2.175550e+00   2.250210e-05   1.170039e-04
  2.177220e+00   9.039681e-05   1.167950e-04
  2.178900e+00   3.585315e-05   1.168153e-04
  2.180570e+00   1.429046e-04   1.175997e-04
  2.182240e+00   3.335558e-04   1.168408e-04
  2.183920e+00   2.460133e-04   1.175931e-04
  2.185590e+00   1.152753e-04   1.163717e-04
  2.187260e+00   1.043475e-04   1.173675e-04
  2.188940e+00   1.810077e-04   1.173526e-04
  2.190610e+00   2.180686e-04   1.161235e-04
  2.192280e+00   1.934874e-04   1.171760e-04
  2.193960e+00   2.087105e-04   1.167041e-04
  2.195630e+00   1.904204e-04   1.175325e-04
  2.197300e+00   2.560917e-04   1.164303e-04
  2.198980e+00   9.563253e-05   1.161741e-04
  2.200650e+00   2.963906e-04   1.174569e-04
  2.202320e+00   1.118278e-04   1.158829e-04
  2.204000e+00   7.998266e-05   1.167393e-04
  2.205670e+00   8.708542e-05   1.159763e-04
  2.207350e+00   1.969186e-04   1.163898e-04
  2.209020e+00   5.564860e-05   1.171670e-04
  2.210690e+00   1.118036e-05   1.152118e-04
  2.212370e+00   1.899749e-04   1.169817e-04
  2.214040e+00   2.358629e-04   1.161363e-04
  2.215710e+00   1.895741e-04   1.167936e-04
  2.217390e+00   1.992787e-04   1.162130e-04
  2.219060e+00   1.146316e-04   1.154985e-04
  2.220730e+00   3.818995e-04   1.169325e-04
  2.222410e+00   1.189365e-04   1.158144e-04
  2.224080e+00   1.249768e-05   1.164146e-04
  2.225750e+00   8.415809e-05   1.161905e-04
  2.227430e+00   3.620352e-04   1.156371e-04
  2.229100e+00   2.208898e-04   1.166625e-04
  2.230770e+00   1.442703e-04   1.155537e-04
  2.232450e+00   6.678850e-05   1.159731e-04
  2.234120e+00   1.941879e-04   1.154774e-04
  2.235790e+00   2.300762e-04   1.160333e-04
  2.237470e+00   1.107262e-04   1.162563e-04
  2.239140e+00   5.650276e-05   1.151554e-04
  2.240810e+00   7.713768e-05   1.158852e-04
  2.242490e+00   3.298734e-04   1.153793e-04
  2.244160e+00  -2.326569e-04   1.152632e-04
  2.245830e+00   7.866026e-05   1.162049e-04
  2.247510e+00   2.410401e-04   1.151001e-04
  2.249180e+00   4.430501e-07   1.157275e-04
  2.250850e+00   1.456400e-04   1.152326e-04
  2.252530e+00   1.287972e-06   1.155094e-04
  2.254200e+00   3.838603e-04   1.159078e-04
  2.255870e+00  -6.053988e-08   1.156573e-04
  2.257550e+00   4.357395e-04   1.161274e-04
  2.259220e+00   2.807024e-04   1.154965e-04
  2.260890e+00   3.820529e-05   1.153434e-04
  2.262570e+00   2.485101e-04   1.153253e-04
  2.264240e+00   1.572099e-05   1.158762e-04
  2.265910e+00   1.797104e-04   1.158845e-04
  2.267590e+00   1.750810e-04   1.154529e-04
  2.269260e+00   9.541874e-05   1.158981e-04
  2.270930e+00   9.523806e-05   1.151140e-04
  2.272610e+00  -1.061803e-04   1.156639e-04
  2.274280e+00   9.105370e-05   1.152558e-04
  2.275950e+00  -3.270430e-05   1.158410e-04
  2.277630e+00   2.540402e-04   1.158723e-04
  2.279300e+00   3.715362e-05   1.153151e-04
  2.280980e+00   3.688760e-04   1.166933e-04
  2.282650e+00   1.852973e-04   1.156289e-04
  2.284320e+00  -8.683538e-05   1.154425e-04
  2.286000e+00   1.893522e-05   1.164319e-04
  2.287670e+00   4.110457e-05   1.156693e-04
  2.289340e+00   1.032513e-04   1.160275e-04
  2.291020e+00  -1.178934e-05   1.155386e-04
  2.292690e+00   2.247982e-04   1.168136e-04
  2.294360e+00   4.791897e-05   1.162711e-04
  2.296040e+00   9.557899e-05   1.159228e-04
  2.297710e+00   4.325559e-05   1.163195e-04
  2.299380e+00   1.420590e-04   1.154242e-04
  2.301060e+00  -1.876958e-04   1.160804e-04
  2.302730e+00   3.180610e-05   1.159919e-04
  2.304400e+00  -4.251146e-05   1.158406e-04
  2.306080e+00   1.465474e-04   1.160831e-04
  2.307750e+00   7.244495e-05   1.162644e-04
  2.309420e+00   1.352055e-04   1.164305e-04
  2.311100e+00   2.803232e-04   1.160073e-04
  2.312770e+00   9.109971e-05   1.159142e-04
  2.314440e+00   1.602338e-04   1.165293e-04
  2.316120e+00   3.054762e-05   1.164118e-04
  2.317790e+00   2.510747e-04   1.160945e-04
  2.319460e+00   1.241406e-05   1.157673e-04
  2.321140e+00   1.204780e-04   1.158436e-04
  2.322810e+00   5.918470e-05   1.166462e-04
  2.324480e+00   1.079340e-04   1.156552e-04
  2.326160e+00   1.552118e-04   1.160743e-04
  2.327830e+00  -2.583433e-04   1.153910e-04
  2.329500e+00   1.490142e-04   1.161054e-04
  2.331180e+00   4.681766e-05   1.158931e-04
  2.332850e+00   3.754035e-05   1.156787e-04
  2.334520e+00   8.372299e-06   1.161924e-04
  2.336200e+00   2.883179e-04   1.184589e-04
  2.337870e+00   1.516098e-04   1.195246e-04
  2.339540e+00   1.627095e-04   1.200699e-04
  2.341220e+00   1.103516e-05   1.202933e-04
  2.342890e+00   1.278424e-04   1.221073e-04
  2.344560e+00   9.357344e-05   1.225064e-04
  2.346240e+00   1.772786e-04   1.230621e-04
  2.347910e+00   7.386027e-05   1.232180e-04
  2.349590e+00   3.192535e-04   1.243307e-04
  2.351260e+00   1.240085e-04   1.246923e-04
  2.352930e+00   3.919303e-05   1.239564e-04
  2.354610e+00   1.847156e-04   1.252767e-04
  2.356280e+00   2.048525e-04   1.252745e-04
  2.357950e+00   9.368139e-05   1.267779e-04
  2.359630e+00   2.220077e-04   1.261137e-04
  2.361300e+00   7.012984e-05   1.266067e-04
  2.362970e+00   7.925771e-05   1.264067e-04
  2.364650e+00   3.324871e-04   1.278531e-04
  2.366320e+00   2.178028e-04   1.281790e-04
  2.367990e+00   5.028332e-04   1.279294e-04
  2.369670e+00   3.699287e-04   1.288348e-04
  2.371340e+00   1.338005e-04   1.276800e-04
  2.373010e+00   8.082373e-06   1.293018e-04
  2.374690e+00   2.681417e-04   1.292624e-04
  2.376360e+00   8.059699e-05   1.256304e-04
  2.378030e+00   4.043899e-04   1.265647e-04
  2.379710e+00   1.703193e-04   1.240305e-04
  2.381380e+00  -1.068695e-04   1.240261e-04
  2.383050e+00  -4.287120e-05   1.234054e-04
  2.384730e+00   4.634193e-05   1.225812e-04
  2.386400e+00   2.136207e-04   1.235467e-04
  2.388070e+00   1.839894e-04   1.215800e-04
  2.389750e+00   9.468635e-05   1.231676e-04
  2.391420e+00   7.387829e-05   1.219671e-04
  2.393090e+00   3.213026e-05   1.214173e-04
  2.394770e+00   1.115613e-04   1.220446e-04
  2.396440e+00   7.665954e-05   1.207174e-04
  2.398110e+00   2.983347e-04   1.225860e-04
  2.399790e+00   1.231773e-04   1.217059e-04
  2.401460e+00   2.344828e-04   1.216374e-04
  2.403130e+00   1.201375e-05   1.221388e-04
  2.404810e+00   1.397033e-04   1.204722e-04
  2.406480e+00   1.446449e-04   1.223725e-04
  2.408150e+00   3.354521e-05   1.214535e-04
  2.409830e+00   3.173599e-04   1.214662e-04
  2.411500e+00   1.879524e-04   1.217502e-04
  2.413170e+00   8.271917e-05   1.213060e-04
  2.414850e+00   1.471638e-04   1.223144e-04
  2.416520e+00   1.145839e-04   1.202775e-04
  2.418200e+00   2.514176e-04   1.220300e-04
  2.419870e+00  -3.275426e-06   1.210827e-04
  2.421540e+00   1.227523e-04   1.216040e-04
  2.423220e+00   1.941710e-04   1.220296e-04
  2.424890e+00   1.062672e-04   1.205684e-04
  2.426560e+00   9.280044e-05   1.218891e-04
  2.428240e+00   1.587733e-04   1.216533e-04
  2.429910e+00  -1.586598e-04   1.213772e-04
  2.431580e+00  -5.488754e-05   1.213114e-04
  2.433260e+00   1.718899e-04   1.211385e-04
  2.434930e+00   2.624820e-04   1.223394e-04
  2.436600e+00   2.538956e-04   1.210126e-04
  2.438280e+00   2.580937e-04   1.215079e-04
  2.439950e+00   1.167279e-04   1.208936e-04
  2.441620e+00   2.037144e-04   1.218438e-04
  2.443300e+00  -1.534319e-05   1.218201e-04
  2.444970e+00   3.702752e-04   1.205479e-04
  2.446640e+00   5.299072e-05   1.217063e-04
  2.448320e+00   6.575195e-05   1.207121e-04
  2.449990e+00   1.534114e-04   1.221092e-04
  2.451660e+00   2.621135e-04   1.218839e-04
  2.453340e+00   9.822565e-05   1.203319e-04
  2.455010e+00   2.051741e-04   1.221009e-04
  2.456680e+00   5.287312e-05   1.202695e-04
  2.458360e+00   2.242036e-04   1.220705e-04
  2.460030e+00   4.778104e-05   1.208525e-04
  2.461700e+00   2.245776e-04   1.215611e-04
  2.463380e+00   3.322668e-04   1.223806e-04
  2.465050e+00   1.303606e-04   1.201043e-04
  2.466720e+00   4.704750e-05   1.213784e-04
  2.468400e+00   2.471011e-04   1.211220e-04
  2.470070e+00   4.737662e-05   1.214871e-04
  2.471740e+00   4.263676e-04   1.227582e-04
  2.473420e+00   2.717950e-04   1.198642e-04
  2.475090e+00   1.029343e-04   1.214211e-04
  2.476760e+00   1.330419e-04   1.208208e-04
  2.478440e+00   2.153628e-04   1.215239e-04
  2.480110e+00   2.713324e-04   1.211163e-04
  2.481780e+00   7.995735e-05   1.203951e-04
  2.483460e+00   1.485007e-04   1.220633e-04
  2.485130e+00   3.709012e-05   1.200368e-04
  2.486800e+00   5.949031e-05   1.214635e-04
  2.488480e+00   4.557412e-05   1.202250e-04
  2.490150e+00  -4.030608e-05   1.202380e-04
  2.491830e+00   1.664297e-04   1.214434e-04
  2.493500e+00   1.743034e-04   1.200166e-04
  2.495170e+00   2.052490e-04   1.205540e-04
  2.496850e+00   2.266211e-04   1.204629e-04
  2.498520e+00   2.677031e-04   1.211492e-04
  2.500190e+00   1.769615e-04   1.211881e-04
  2.501870e+00   2.758477e-04   1.198974e-04
  2.503540e+00  -3.518369e-05   1.208460e-04
  2.505210e+00   1.643991e-04   1.204001e-04
  2.506890e+00   1.312738e-04   1.207926e-04
  2.508560e+00   7.342431e-05   1.201473e-04
  2.510230e+00  -1.247804e-04   1.198587e-04
  2.511910e+00   2.660478e-04   1.223001e-04
  2.513580e+00   6.777272e-05   1.202066e-04
  2.515250e+00   1.561827e-04   1.204832e-04
  2.516930e+00   1.015118e-04   1.196983e-04
  2.518600e+00   1.306888e-04   1.207365e-04
  2.520270e+00  -3.201299e-05   1.214426e-04
  2.521950e+00   1.605773e-04   1.199670e-04
  2.523620e+00   1.475740e-04   1.208958e-04
  2.525290e+00   3.228950e-04   1.201781e-04
  2.526970e+00   1.097592e-04   1.207747e-04
  2.528640e+00  -6.608099e-05   1.204815e-04
  2.530310e+00   4.324012e-05   1.198500e-04
  2.531990e+00  -8.523508e-05   1.210774e-04
  2.533660e+00  -6.282251e-05   1.199298e-04
  2.535330e+00   1.519726e-04   1.214075e-04
  2.537010e+00   1.086688e-05   1.195331e-04
  2.538680e+00   1.593235e-04   1.205774e-04
  2.540350e+00  -4.087066e-05   1.212356e-04
  2.542030e+00   1.471239e-04   1.200336e-04
  2.543700e+00   1.547760e-04   1.213404e-04
  2.545370e+00   1.377937e-04   1.202228e-04
  2.547050e+00   6.608598e-05   1.204140e-04
  2.548720e+00   1.753539e-04   1.214637e-04
  2.550390e+00   3.182410e-05   1.200354e-04
  2.552070e+00   1.827748e-04   1.214352e-04
  2.553740e+00   2.992637e-04   1.203965e-04
  2.555410e+00   1.908618e-04   1.212987e-04
  2.557090e+00   1.784528e-04   1.203740e-04
  2.558760e+00  -1.134826e-04   1.196731e-04
  2.560440e+00  -6.707285e-05   1.215695e-04
  2.562110e+00   2.608634e-04   1.199708e-04
  2.563780e+00   8.121950e-05   1.213843e-04
  2.565460e+00   2.193906e-04   1.203744e-04
  2.567130e+00   9.029238e-05   1.206918e-04
  2.568800e+00   1.673001e-04   1.215575e-04
  2.570480e+00   2.606506e-04   1.199679e-04
  2.572150e+00   3.295116e-04   1.210766e-04
  2.573820e+00   8.270659e-05   1.203065e-04
  2.575500e+00  -1.014323e-04   1.205660e-04
  2.577170e+00   9.602681e-05   1.204699e-04
  2.578840e+00   1.617922e-04   1.204044e-04
  2.580520e+00   2.661356e-04   1.209841e-04
  2.582190e+00   4.191192e-05   1.199492e-04
  2.583860e+00  -2.309091e-05   1.201948e-04
  2.585540e+00  -1.275498e-04   1.200570e-04
  2.587210e+00   3.124305e-05   1.196772e-04
  2.588880e+00   1.650147e-04   1.208945e-04
  2.590560e+00   2.561672e-04   1.198843e-04
  2.592230e+00   3.879213e-05   1.202138e-04
  2.593900e+00   2.066164e-04   1.196379e-04
  2.595580e+00   4.684124e-05   1.201779e-04
  2.597250e+00   2.434632e-04   1.205114e-04
  2.598920e+00   4.734766e-05   1.197349e-04
  2.600600e+00  -1.956044e-05   1.202254e-04
  2.602270e+00   6.557083e-05   1.198731e-04
  2.603940e+00   8.039970e-05   1.202007e-04
  2.605620e+00   1.737346e-04   1.202247e-04
  2.607290e+00   3.593027e-04   1.208030e-04
  2.608960e+00   2.692147e-04   1.207715e-04
  2.610640e+00   7.274670e-05   1.190829e-04
  2.612310e+00   2.306550e-04   1.207346e-04
  2.613980e+00  -3.292056e-05   1.193083e-04
  2.615660e+00   1.584782e-06   1.199184e-04
  2.617330e+00  -4.842006e-06   1.201470e-04
  2.619000e+00   2.645130e-04   1.190985e-04
  2.620680e+00   4.089028e-05   1.205791e-04
  2.622350e+00   1.986199e-04   1.196195e-04
  2.624020e+00  -1.221099e-04   1.198607e-04
  2.625700e+00   1.371469e-04   1.194359e-04
  2.627370e+00   9.564839e-05   1.197127e-04
  2.629050e+00   1.347365e-04   1.203974e-04
  2.630720e+00   6.570309e-05   1.190728e-04
  2.632390e+00   1.759653e-04   1.205614e-04
  2.634070e+00   1.331829e-04   1.196806e-04
  2.635740e+00  -5.095245e-06   1.198729e-04
  2.637410e+00   1.582092e-04   1.205644e-04
  2.639090e+00   4.474944e-05   1.185996e-04
  2.640760e+00   2.440594e-04   1.206341e-04
  2.642430e+00   9.699096e-05   1.192553e-04
  2.644110e+00  -1.796122e-05   1.202602e-04
  2.645780e+00  -2.614693e-05   1.201439e-04
  2.647450e+00   1.353454e-04   1.196928e-04
  2.649130e+00   2.222769e-04   1.208572e-04
  2.650800e+00   1.248461e-04   1.197599e-04
  2.652470e+00  -7.284187e-05   1.201362e-04
  2.654150e+00   2.315028e-04   1.199909e-04
  2.655820e+00   9.209093e-05   1.202207e-04
  2.657490e+00   3.682891e-04   1.212772e-04
  2.659170e+00   2.085848e-04   1.196978e-04
  2.660840e+00   9.681099e-06   1.206627e-04
  2.662510e+00   7.452456e-05   1.200042e-04
  2.664190e+00   7.090722e-06   1.201898e-04
  2.665860e+00   1.037893e-04   1.206086e-04
  2.667530e+00   4.581350e-06   1.200600e-04
  2.669210e+00   8.199884e-05   1.211190e-04
  2.670880e+00   5.365132e-05   1.196933e-04
  2.672550e+00   1.370634e-04   1.203660e-04
  2.674230e+00   2.754247e-04   1.206350e-04
  2.675900e+00   5.886266e-05   1.201794e-04
  2.677570e+00   6.447078e-05   1.210029e-04
  2.679250e+00   2.722702e-04   1.193852e-04
  2.680920e+00   1.963546e-04   1.204221e-04
  2.682590e+00  -6.175788e-05   1.193254e-04
  2.684270e+00   1.808214e-04   1.200792e-04
  2.685940e+00   3.380880e-04   1.203100e-04
  2.687610e+00   2.123525e-04   1.191484e-04
  2.689290e+00  -1.389449e-04   1.199528e-04
  2.690960e+00  -2.870150e-06   1.215285e-04
  2.692630e+00   1.157942e-04   1.228234e-04
  2.694310e+00   4.731323e-05   1.239365e-04
  2.695980e+00   1.546265e-04   1.247700e-04
  2.697650e+00   2.146416e-04   1.264224e-04
  2.699330e+00   6.297765e-05   1.257082e-04
  2.701000e+00   3.247165e-05   1.268592e-04
  2.702680e+00   4.918807e-05   1.269074e-04
  2.704350e+00   1.108233e-04   1.282176e-04
  2.706020e+00   1.220812e-04   1.295457e-04
  2.707700e+00   1.137215e-04   1.277294e-04
  2.709370e+00   5.034917e-05   1.303074e-04
  2.711040e+00   2.297709e-04   1.297564e-04
  2.712720e+00   2.379047e-04   1.308828e-04
  2.714390e+00   2.283515e-04   1.307015e-04
  2.716060e+00   9.811817e-05   1.311694e-04
  2.717740e+00   1.952295e-04   1.333208e-04
  2.719410e+00  -5.870159e-05   1.311018e-04
  2.721080e+00   1.576527e-04   1.330351e-04
  2.722760e+00   1.140618e-04   1.327328e-04
  2.724430e+00   3.999066e-05   1.334321e-04
  2.726100e+00   1.351060e-04   1.358900e-04
  2.727780e+00   2.096709e-04   1.331595e-04
  2.729450e+00   5.463248e-05   1.354257e-04
  2.731120e+00   3.978876e-04   1.322522e-04
  2.732800e+00   5.701918e-05   1.303895e-04
  2.734470e+00   3.278110e-04   1.314001e-04
  2.736140e+00  -1.226335e-04   1.269760e-04
  2.737820e+00   4.763244e-04   1.294825e-04
  2.739490e+00   3.207449e-04   1.281995e-04
  2.741160e+00   4.617117e-05   1.280917e-04
  2.742840e+00   2.267918e-04   1.276082e-04
  2.744510e+00   2.052466e-04   1.268522e-04
  2.746180e+00   7.652442e-05   1.277797e-04
  2.747860e+00   1.591680e-04   1.263261e-04
  2.749530e+00  -2.306436e-05   1.265839e-04
  2.751200e+00   1.884676e-04   1.262114e-04
  2.752880e+00   2.103283e-04   1.271819e-04
  2.754550e+00   1.437093e-04   1.274045e-04
  2.756220e+00   4.153227e-04   1.258797e-04
  2.757900e+00   1.866613e-04   1.266378e-04
  2.759570e+00   2.635541e-05   1.257403e-04
  2.761240e+00   1.824033e-04   1.267752e-04
  2.762920e+00   2.596503e-04   1.262018e-04
  2.764590e+00   2.314911e-04   1.256193e-04
  2.766260e+00   2.494753e-04   1.263282e-04
  2.767940e+00   1.244487e-04   1.250165e-04
  2.769610e+00   1.662948e-04   1.268785e-04
  2.771290e+00   1.082852e-04   1.246385e-04
  2.772960e+00   3.946474e-04   1.265560e-04
  2.774630e+00   1.602550e-04   1.261308e-04
  2.776310e+00   2.884184e-04   1.253006e-04
  2.777980e+00   1.485055e-04   1.259403e-04
  2.779650e+00   3.753914e-04   1.249052e-04
  2.781330e+00   3.134998e-04   1.266525e-04
  2.783000e+00   2.028901e-04   1.255879e-04
  2.784670e+00   2.628036e-04   1.250039e-04
  2.786350e+00   6.253735e-05   1.257155e-04
  2.788020e+00   1.914871e-04   1.250139e-04
  2.789690e+00   3.600589e-04   1.264914e-04
  2.791370e+00   1.714181e-04   1.246691e-04
  2.793040e+00   1.427295e-04   1.247937e-04
  2.794710e+00   1.755447e-04   1.256075e-04
  2.796390e+00   1.561542e-04   1.247309e-04
  2.798060e+00   6.862544e-05   1.255524e-04
  2.799730e+00   1.044400e-04   1.240465e-04
  2.801410e+00   1.024990e-04   1.248221e-04
  2.803080e+00   1.938909e-04   1.252771e-04
  2.804750e+00   4.152392e-04   1.253880e-04
  2.806430e+00   4.070491e-04   1.249866e-04
  2.808100e+00  -1.081070e-04   1.242803e-04
  2.809770e+00   1.122517e-04   1.247288e-04
  2.811450e+00   1.076474e-04   1.248150e-04
  2.813120e+00   1.246013e-04   1.244833e-04
  2.814790e+00   1.167857e-04   1.236624e-04
  2.816470e+00   1.906693e-04   1.246787e-04
  2.818140e+00   3.086753e-04   1.243138e-04
  2.819810e+00   2.047792e-04   1.242966e-04
  2.821490e+00   9.192515e-05   1.241329e-04
  2.823160e+00   1.329277e-04   1.239920e-04
  2.824830e+00   7.447363e-05   1.236935e-04
  2.826510e+00   1.152583e-04   1.242141e-04
  2.828180e+00  -5.675698e-05   1.226087e-04
  2.829850e+00   3.270215e-05   1.239796e-04
  2.831530e+00   2.992833e-04   1.237941e-04
  2.833200e+00   2.258724e-04   1.239912e-04
  2.834870e+00   2.823957e-05   1.231952e-04
  2.836550e+00   1.405747e-06   1.227961e-04
  2.838220e+00   1.102283e-04   1.231850e-04
  2.839900e+00   1.312398e-04   1.243241e-04
  2.841570e+00  -6.729062e-05   1.222633e-04
  2.843240e+00   2.267982e-04   1.237399e-04
  2.844920e+00   2.600039e-04   1.233795e-04
  2.846590e+00   1.467317e-04   1.233111e-04
  2.848260e+00  -2.180994e-05   1.235829e-04
  2.849940e+00   2.516351e-04   1.228133e-04
  2.851610e+00   1.451040e-04   1.238960e-04
  2.853280e+00   2.434500e-04   1.234230e-04
  2.854960e+00   3.800951e-04   1.240212e-04
  2.856630e+00   2.804753e-04   1.230149e-04
  2.858300e+00   1.446609e-04   1.233905e-04
  2.859980e+00   1.115124e-04   1.233180e-04
  2.861650e+00   1.492165e-04   1.233495e-04
  2.863320e+00   1.616042e-04   1.228369e-04
